#OTU_ID	BIOME110807	BIOME110803	BIOME111127	BIOME111123	BIOME109532	BIOME104803	BIOME109536	BIOME104766	BIOME104762	BIOME109020	BIOME109921	BIOME109028	BIOME110446	BIOME110442	BIOME109040	BIOME109048	BIOME111135	BIOME109528	BIOME104778	BIOME111226	BIOME109520	BIOME104770	BIOME109524	BIOME104774	BIOME110691	BIOME110510	BIOME110695	BIOME110514	BIOME110699	BIOME109913	BIOME110518	BIOME109917	BIOME109036	BIOME110450	BIOME109032	BIOME110454	BIOME110921	BIOME110458	BIOME111300	BIOME111304	BIOME111147	BIOME111143	BIOME111256	BIOME109516	BIOME109299	BIOME109291	BIOME109287	BIOME110426	BIOME110819	BIOME110422	BIOME109864	BIOME110811	BIOME109860	BIOME110815	BIOME111151	BIOME109872	BIOME104795	BIOME109876	BIOME104791	BIOME110867	BIOME110438	BIOME111272	BIOME109575	BIOME110482	BIOME109571	BIOME110522	BIOME109884	BIOME110526	BIOME109880	BIOME110879	BIOME110875	BIOME110871	BIOME111264	BIOME111260	BIOME109868	BIOME109567	BIOME109583	BIOME110799	BIOME109587	BIOME110719	BIOME110847	BIOME110715	BIOME110711	BIOME109950	BIOME109307	BIOME109303	BIOME109551	BIOME109555	BIOME111107	BIOME109942	BIOME110703	BIOME109946	BIOME110707	BIOME109007	BIOME110462	BIOME109004	BIOME110913	BIOME110466	BIOME109701	BIOME111131	BIOME109705	BIOME109709	BIOME109544	BIOME109540	BIOME111111	BIOME111115	BIOME111222	BIOME104758	BIOME109934	BIOME110909	BIOME109016	BIOME110901	BIOME109938
Rothia_mucilaginosa	0	1	0	31	2	1	1	5	0	1	0	18	0	0	44	0	1	1	2	0	5	32	2	1	0	5	60	3	2	15	0	13	1	8	34	0	0	2	38	0	1	0	43	0	1	2	0	0	0	1	1	15	0	4	0	0	2	23	1	1	1	0	0	1	1	2	2	0	0	0	42	0	0	0	0	7	6	4	25	0	3	0	1	3	0	1	0	0	5	0	48	0	0	1	0	0	0	4	0	5	0	0	4	2	4	1	0	1	0	1	7	0	0
Sodalis_glossinidius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella_dispar	0	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	0	1	1	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	1	0	0	0	0	0	0	0	0	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	10	0	0	1	0	0	0
Peptostreptococcus_	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_cellulosilyticus	0	0	4	0	5	6	1434	5	1	3	26	1	2	0	1	2	6883	4	6	2	0	1	0	10	3	8	2	0	2	2	1	0	27	45	2	0	3209	1	0	0	0	1	0	0	0	1	0	13	53	1	0	3	432	2	514	0	6	1	66	0	0	2	2	975	23	11	0	15	3	0	0	6	6	1	0	0	12	12	0	4	460	0	418	36	213	1	0	2	46	1	0	3	0	1	2	0	0	1	1768	3393	535	0	1	350	0	1020	4	1	0	2	48	1	0
Anaerostipes_sp.3-2-56FAA	0	0	2	1	0	0	0	1	0	1	0	1	1	1	0	1	1	4	1	2	2	0	0	1	0	0	0	0	4	1	1	0	0	0	3	21	0	111	0	2	0	70	0	0	2	0	0	0	1	0	2	1	1	2	0	3	0	0	0	1	0	26	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	3	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2
Streptococcus_parasanguinis	1	6	4	36	9	4	7	1	0	15	1	439	5	5	133	8	6	3	5	3	259	41	2	20	16	2	428	117	11	533	31	17	8	11	115	6	17	6	54	4	24	5	207	46	15	8	15	0	0	10	8	24	4	78	0	2	15	237	8	0	4	5	2	3	29	0	20	1	1	5	574	4	1	27	0	55	11	38	33	15	1	2	1	30	0	13	5	2	34	5	259	1	14	17	23	11	1	5	3	3	2	2	17	3	11	3	1	5	0	8	108	3	4
Peptoniphilus_	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_hansenii	10	6	4	27	4	6	0	9	0	1	0	8	6	1	39	24	10	14	11	6	6	33	4	16	7	0	13	77	2	2	4	1	3	3	4	11	6	7	7	2	2	1	2	3	1	1	0	0	0	5	1	16	2	1	0	8	7	1	2	8	1	11	3	3	1	2	1	2	1	1	5	2	8	21	0	32	2	7	60	0	1	4	0	6	2	1	0	21	0	38	4	2	3	2	8	1	1	1	7	9	0	10	54	0	2	7	2	2	1	6	2	41	14
Dialister_micraerophilus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_clostridioforme	10	0	9	6	5	7	18	7	1	0	73	52	7	24	6	66	3	163	147	30	22	2	4	72	6	44	25	2	1	1	53	1	18	6	23	170	10	100	4	46	6	30	17	4	7	14	1	1	1	4	2	11	3	7	5	3	7	5	9	7	14	250	24	10	17	6	15	83	2	56	4	12	0	54	0	4	7	5	6	164	11	22	3	4	5	2	0	64	7	114	4	3	23	3	9	1	0	4	10	4	2	92	2	1	3	15	6	0	26	9	102	957	34
Streptococcus_cristatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akkermansia_muciniphila	1	45	5412	4402	0	1	1	0	655	0	18875	949	30	37	2	5168	8	2913	958	0	7871	1	1813	0	0	0	7465	0	588	3306	0	0	1	0	27360	0	0	2	0	0	0	0	2	0	2	0	0	0	5	3489	49	0	4469	0	16	1	0	0	1	2	0	0	0	379	0	3	25	2240	5	1	0	0	54	7	0	0	3	3558	1	198	993	6	7	0	710	0	1109	2822	0	44	0	1	14	496	55	1125	0	711	1300	4	4	0	0	8	223	1509	1139	254	42	0	698	4	41
Streptococcus_sp.oraltaxon058F0407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptoniphilus_duerdenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	11	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_flavefaciens	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp.oraltaxon171F0337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	3	0	0	0	1	0	0	0	0	3	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
Bacteroides_finegoldii	59	13	19	0	80	6	10	24	4	5	3	0	8	26	7	1	509	0	2	4	4	1	3	4	56	123	1	0	0	5	80	0	89	5	2	6	32	26	23	2	15	23	3	10	1	44	14	1	1	8	3	81	0	4	6	0	118	2	229	1	3	38	17	2	48	1090	1	1	2	2	1	23	1	13	0	5	61	21	5	10	2	0	8	2	0	29	9	0	6	3	2	1	4	1	15	3	3	7	2	471	7	0	2	14	4	3	4	2	0	5	22	4	0
Paenibacillus_mucilaginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_kimchii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_pseudocatenulatum	2	0	0	3	0	9	0	422	50	46	0	1	5	2	195	0	5	0	1	0	5	676	70	3	151	0	0	94	1316	0	1696	230	0	518	1	0	0	2	1445	0	139	1	376	359	414	4088	78	40	14	46	60	905	0	716	9	23	0	53	0	1	600	0	4534	0	0	0	1271	1	0	560	163	0	0	515	0	363	0	0	430	1	0	0	36	2793	0	114	28	1	236	0	222	0	1840	45	0	95	205	30	0	3	55	13	157	1	762	0	150	63	326	612	3	0	0
Photorhabdus_asymbiotica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_mesenteroides	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	8	1	0	1	0	0	0	0	0	0	1	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_clara	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0
Bacteroides_sp.3-2-5	0	0	0	0	1	0	1	22	0	0	0	0	0	0	2	0	2	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	2	1	0	1	0	1	4	0	3	1	0	0	0	1	0	5	0	2	3	0	1	0	1	0	0	0	0	1	0	0	0	5	0	2	2	0	9	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	3	1
Pseudomonas_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_turicensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea_	4	4	10	1	0	10	2	1	4	0	0	0	2	1	1	0	1	1	0	8	1	3	1	0	8	1	2	0	4	1	0	3	0	7	1	6	5	1	0	1	4	0	2	5	5	0	0	0	0	0	3	2	6	5	0	5	0	2	0	1	0	5	2	9	0	1	0	0	2	1	2	4	2	3	0	1	1	1	1	0	3	0	0	3	3	1	3	0	1	3	4	1	0	2	6	2	1	2	7	0	0	0	6	0	0	1	4	2	0	4	1	3	3
Clostridium_	47	88	61	31	18	26	35	23	21	28	61	16	14	35	24	55	22	132	89	70	19	17	25	45	71	6	27	50	22	13	99	3	15	20	22	40	22	24	33	29	38	70	38	34	11	29	38	2	5	34	4	62	22	37	13	20	10	14	18	14	21	30	25	36	17	31	10	39	10	35	6	112	17	146	0	20	11	22	36	146	18	2	10	9	4	35	17	42	28	25	22	10	48	14	80	23	3	41	18	16	9	12	19	5	55	25	21	19	18	23	48	76	8
Bacteroides_eggerthii	604	81	989	7	59	30	8	16	10	97	12	0	8	9	4	2	4	7	0	2	1	3	42	7	23	578	1	5	54	2	8590	0	466	1747	1	0	23	5	2468	9	3	7	320	7	1	3058	116	0	0	87	46	8168	0	5	3	0	207	65	418	0	1021	9	1211	0	89	1280	3	5	2	1	8	8	3	10	0	2	394	7	4	4	0	0	3	2847	0	10	105	2	2327	62	150	1	0	16	247	19	5	47	0	2	3	0	7	2	26	0	10245	15	4	11	2	47	1
Clostridium_butyricum	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sporosphaeroides	1	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	2	0	2	0	3	0	0	0	0	0	0	2	2	1	1	0	0	0	1	3	1	0	0	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	3	2	0	0	1	1	1	0	0	0	1	2	1	1	0	1	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	3	0	4	0	7	1	0	2	2	1	2	1	1	1	0
Staphylococcus_epidermidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_albertii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp.4-1-36	48	29	68	0	27	67	18	32	13	396	56	1	38	270	17	77	250	55	80	1	1	14	4	39	33	73	2	6	189	2	13	0	151	30	1	18	73	77	98	38	14	170	3	9	3	171	208	0	2	12	147	80	6	10	7	0	58	5	477	4	13	112	8	38	135	178	0	84	72	1	0	51	42	5	0	5	71	13	31	191	13	1	6	14	9	50	14	38	109	22	4	51	0	1	27	6	73	96	16	187	1	1	11	7	56	17	194	6	0	69	60	29	1
Burkholderia_multivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Janthinobacterium_sp.Marseille	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_bovis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Acidaminococcus_	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3611	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	829	0	0	817	796	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1414	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Histophilus_somni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_rectus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteroides_salanitronis	0	0	1	0	0	0	0	0	0	1	1	0	1	7	0	0	6	1	0	0	0	0	0	0	2	2	0	0	0	1	2	0	1	0	1	0	0	0	0	0	1	2	0	2	0	0	1	0	0	7	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	2	0	0	0	0	0	0	9	1	0	1	0	0	0
Streptococcus_pseudoporcinus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_fluxus	0	1	1	1	0	14	0	2	1	4	2	0	3	10	1	1	13	2	0	1	0	0	1	0	123	0	3	0	2	4	0	0	0	24	6	24	1	102	1	0	63	193	10	20	7	1	5	0	0	4	4	1	0	19	1	0	4	1	7	0	0	111	0	2	2	6	0	1	0	0	0	2	0	0	0	0	3	29	0	4	0	0	0	5	0	117	2	1	62	1	1	2	1	0	8	0	1	1	3	19	0	0	0	0	1	3	309	1	0	6	8	3	1
Propionibacterium_	0	0	0	0	0	1	0	0	1	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	2	1	1	0	9	0	4	1	0	0	0	0	1	1	0	8	0	13	0	0	36	0	0	0	0	0	0	0	1	0	1	0	1	0	1	35	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	2	1	1	1
Desulfonispora_thiosulfatigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_furnissii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	1	6	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
Olsenella_uli	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelotrichaceae_sp.2-2-44A	10	12	25	45	8	30	5	4	5	4	21	4	13	2	11	35	10	21	19	11	4	9	10	13	52	5	6	11	11	3	8	1	11	12	3	7	6	8	6	6	10	6	6	10	11	10	8	1	1	22	12	5	12	15	1	3	9	5	7	4	4	10	6	10	9	10	10	8	7	7	3	5	2	21	0	6	15	8	6	5	5	2	2	4	1	12	9	14	8	6	14	5	14	7	16	6	3	9	6	12	3	3	14	2	15	10	4	3	3	4	10	8	4
Parascardovia_denticolens	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	27	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
